TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,VWC_5cm_Avg,Ka_5cm_Avg,T_5cm_Avg,BulkEC_5cm_Avg,VWC_10cm_Avg,Ka_10cm_Avg,T_10cm_Avg,BulkEC_10cm_Avg,VWC_20cm_Avg,Ka_20cm_Avg,T_20cm_Avg,BulkEC_20cm_Avg,VWC_30cm_Avg,Ka_30cm_Avg,T_30cm_Avg,BulkEC_30cm_Avg,VWC_40cm_Avg,Ka_40cm_Avg,T_40cm_Avg,BulkEC_40cm_Avg,VWC_50cm_Avg,Ka_50cm_Avg,T_50cm_Avg,BulkEC_50cm_Avg,Temp_C_Avg,SlrFD_W_Avg,Rain_mm_Tot,Strikes_Tot,Dist_km_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,MaxWS_ms_Avg,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,RH,RHT_C
2023-03-30 06:25:00,8712.0,13.7,21.27,,,,,,,,,,,,,,,,,,,,,,,,,21.63,,,,,,0.0,0.0,,,,,,
2023-03-30 06:26:00,8713.0,13.62,21.38,,,,,,,,,,,,,,,,,,,,,,,,,21.67,,,,,,0.0,0.0,,,,,,
2023-03-30 06:27:00,8714.0,13.68,21.48,,,,,,,,,,,,,,,,,,,,,,,,,21.78,,,,,,0.0,0.0,,,,,,
2023-03-30 06:28:00,8715.0,13.68,21.56,,,,,,,,,,,,,,,,,,,,,,,,,21.78,,,,,,0.0,0.0,,,,,,
2023-03-30 06:29:00,8716.0,13.68,21.63,,,,,,,,,,,,,,,,,,,,,,,,,21.79,,,,,,0.0,0.0,,,,,,
2023-03-30 06:30:00,8717.0,13.69,21.7,,,,,,,,,,,,,,,,,,,,,,,,,21.86,,,,,,0.0,0.0,,,,,,
2023-03-30 06:31:00,8718.0,13.72,21.77,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,,,,,0.0,0.0,,,,,,
2023-03-30 06:32:00,8719.0,13.62,21.83,,,,,,,,,,,,,,,,,,,,,,,,,21.92,,,,,,0.0,0.0,,,,,,
2023-03-30 06:33:00,8720.0,13.66,21.88,,,,,,,,,,,,,,,,,,,,,,,,,21.91,,,,,,0.0,0.0,,,,,,
2023-03-30 06:34:00,8721.0,13.65,21.95,,,,,,,,,,,,,,,,,,,,,,,,,21.98,,,,,,0.0,0.0,,,,,,
2023-03-30 06:35:00,8722.0,13.65,22.0,,,,,,,,,,,,,,,,,,,,,,,,,22.08,,,,,,0.0,0.0,,,,,,
2023-03-30 06:36:00,8723.0,13.7,22.07,,,,,,,,,,,,,,,,,,,,,,,,,22.13,,,,,,0.0,0.0,,,,,,
2023-03-30 06:37:00,8724.0,13.64,22.12,,,,,,,,,,,,,,,,,,,,,,,,,22.21,,,,,,0.0,0.0,,,,,,
2023-03-30 06:38:00,8725.0,13.6,22.19,,,,,,,,,,,,,,,,,,,,,,,,,22.21,,,,,,0.0,0.0,,,,,,
2023-03-30 06:39:00,8726.0,13.66,22.23,,,,,,,,,,,,,,,,,,,,,,,,,22.24,,,,,,0.0,0.0,,,,,,
2023-03-30 06:40:00,8727.0,13.6,22.31,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,,0.0,0.0,,,,,,
2023-03-30 06:41:00,8728.0,13.6,22.36,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,,0.0,0.0,,,,,,
2023-03-30 06:42:00,8729.0,13.65,22.37,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,,0.0,0.0,,,,,,
2023-03-30 06:43:00,8730.0,13.6,22.43,,,,,,,,,,,,,,,,,,,,,,,,,22.32,,,,,,0.0,0.0,,,,,,
2023-03-30 06:44:00,8731.0,13.65,22.48,,,,,,,,,,,,,,,,,,,,,,,,,22.41,,,,,,0.0,0.0,,,,,,
2023-03-30 06:45:00,8732.0,13.67,22.53,,,,,,,,,,,,,,,,,,,,,,,,,22.39,,,,,,0.0,0.0,,,,,,
2023-03-30 06:46:00,8733.0,13.66,22.57,,,,,,,,,,,,,,,,,,,,,,,,,22.35,,,,,,0.0,0.0,,,,,,
2023-03-30 06:47:00,8734.0,13.68,22.63,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,,,,0.0,0.0,,,,,,
2023-03-30 06:48:00,8735.0,13.63,22.67,,,,,,,,,,,,,,,,,,,,,,,,,22.42,,,,,,0.0,0.0,,,,,,
2023-03-30 06:49:00,8736.0,13.71,22.72,,,,,,,,,,,,,,,,,,,,,,,,,22.44,,,,,,0.0,0.0,,,,,,
2023-03-30 06:50:00,8737.0,13.67,22.76,,,,,,,,,,,,,,,,,,,,,,,,,22.45,,,,,,0.0,0.0,,,,,,
2023-03-30 06:51:00,8738.0,13.64,22.79,,,,,,,,,,,,,,,,,,,,,,,,,22.45,,,,,,0.0,0.0,,,,,,
2023-03-30 06:52:00,8739.0,13.63,22.83,,,,,,,,,,,,,,,,,,,,,,,,,22.43,,,,,,0.0,0.0,,,,,,
2023-03-30 06:53:00,8740.0,13.61,22.89,,,,,,,,,,,,,,,,,,,,,,,,,22.47,,,,,,0.0,0.0,,,,,,
2023-03-30 06:55:00,8741.0,13.64,22.95,,,,,,,,,,,,,,,,,,,,,,,,,22.51,,,,,,0.0,0.0,,,,,,
2023-03-30 06:56:00,8742.0,13.66,22.98,,,,,,,,,,,,,,,,,,,,,,,,,22.52,,,,,,0.0,0.0,,,,,,
2023-03-30 06:57:00,8743.0,13.61,23.01,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,0.0,0.0,,,,,,
2023-03-30 06:58:00,8744.0,13.64,23.03,,,,,,,,,,,,,,,,,,,,,,,,,22.52,,,,,,0.0,0.0,,,,,,
2023-03-30 06:59:00,8745.0,13.61,23.05,,,,,,,,,,,,,,,,,,,,,,,,,22.51,,,,,,0.0,0.0,,,,,,
2023-03-30 07:00:00,8746.0,13.64,23.09,,,,,,,,,,,,,,,,,,,,,,,,,22.55,,,,,,0.0,0.0,,,,,,
2023-03-30 07:01:00,8747.0,13.68,23.12,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,0.0,0.0,,,,,,
2023-03-30 07:02:00,8748.0,13.64,23.15,,,,,,,,,,,,,,,,,,,,,,,,,22.58,,,,,,0.0,0.0,,,,,,
2023-03-30 07:03:00,8749.0,13.68,23.19,,,,,,,,,,,,,,,,,,,,,,,,,22.59,,,,,,0.0,0.0,,,,,,
2023-03-30 07:04:00,8750.0,13.64,23.19,,,,,,,,,,,,,,,,,,,,,,,,,22.57,,,,,,0.0,0.0,,,,,,
2023-03-30 07:05:00,8751.0,13.66,23.22,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,0.0,0.0,,,,,,
2023-03-30 07:06:00,8752.0,13.64,23.25,,,,,,,,,,,,,,,,,,,,,,,,,22.61,,,,,,0.0,0.0,,,,,,
2023-03-30 07:07:00,8753.0,13.6,23.26,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,0.0,0.0,,,,,,
2023-03-30 07:08:00,8754.0,13.65,23.28,,,,,,,,,,,,,,,,,,,,,,,,,22.62,,,,,,0.0,0.0,,,,,,
2023-03-30 07:09:00,8755.0,13.69,23.31,,,,,,,,,,,,,,,,,,,,,,,,,22.64,,,,,,0.0,0.0,,,,,,
2023-03-30 07:10:00,8756.0,13.64,23.33,,,,,,,,,,,,,,,,,,,,,,,,,22.65,,,,,,0.0,0.0,,,,,,
2023-03-30 07:11:00,8757.0,13.61,23.35,,,,,,,,,,,,,,,,,,,,,,,,,22.61,,,,,,0.0,0.0,,,,,,
2023-03-30 07:12:00,8758.0,13.66,23.37,,,,,,,,,,,,,,,,,,,,,,,,,22.65,,,,,,0.0,0.0,,,,,,
2023-03-30 07:13:00,8759.0,13.69,23.39,,,,,,,,,,,,,,,,,,,,,,,,,22.65,,,,,,0.0,0.0,,,,,,
