TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,VWC_5cm_Avg,Ka_5cm_Avg,T_5cm_Avg,BulkEC_5cm_Avg,VWC_10cm_Avg,Ka_10cm_Avg,T_10cm_Avg,BulkEC_10cm_Avg,VWC_20cm_Avg,Ka_20cm_Avg,T_20cm_Avg,BulkEC_20cm_Avg,VWC_30cm_Avg,Ka_30cm_Avg,T_30cm_Avg,BulkEC_30cm_Avg,VWC_40cm_Avg,Ka_40cm_Avg,T_40cm_Avg,BulkEC_40cm_Avg,VWC_50cm_Avg,Ka_50cm_Avg,T_50cm_Avg,BulkEC_50cm_Avg,Temp_C_Avg,SlrFD_W_Avg,Rain_mm_Tot,Strikes_Tot,Dist_km_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,MaxWS_ms_Avg,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,RH,RHT_C
2023-03-29 00:21:00,7708.0,13.61,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 00:22:00,7709.0,13.61,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,,0.0,0.0,,,,,,
2023-03-29 00:23:00,7710.0,13.66,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.09,,,,,,0.0,0.0,,,,,,
2023-03-29 00:24:00,7711.0,13.62,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.26,,,,,,0.0,0.0,,,,,,
2023-03-29 00:25:00,7712.0,13.65,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 00:26:00,7713.0,13.63,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 00:27:00,7714.0,13.66,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.17,,,,,,0.0,0.0,,,,,,
2023-03-29 00:28:00,7715.0,13.61,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 00:29:00,7716.0,13.58,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.14,,,,,,0.0,0.0,,,,,,
2023-03-29 00:30:00,7717.0,13.63,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,0.0,0.0,,,,,,
2023-03-29 00:31:00,7718.0,13.56,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.14,,,,,,0.0,0.0,,,,,,
2023-03-29 00:32:00,7719.0,13.63,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.12,,,,,,0.0,0.0,,,,,,
2023-03-29 00:33:00,7720.0,13.66,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.18,,,,,,0.0,0.0,,,,,,
2023-03-29 00:34:00,7721.0,13.61,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 00:35:00,7722.0,13.61,24.41,,,,,,,,,,,,,,,,,,,,,,,,,24.14,,,,,,0.0,0.0,,,,,,
2023-03-29 00:36:00,7723.0,13.61,24.41,,,,,,,,,,,,,,,,,,,,,,,,,24.12,,,,,,0.0,0.0,,,,,,
2023-03-29 00:37:00,7724.0,13.61,24.41,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 00:38:00,7725.0,13.62,24.41,,,,,,,,,,,,,,,,,,,,,,,,,24.11,,,,,,0.0,0.0,,,,,,
2023-03-29 00:39:00,7726.0,13.57,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.16,,,,,,0.0,0.0,,,,,,
2023-03-29 00:40:00,7727.0,13.62,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 00:41:00,7728.0,13.62,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,0.0,0.0,,,,,,
2023-03-29 00:42:00,7729.0,13.63,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 00:43:00,7730.0,13.61,24.42,,,,,,,,,,,,,,,,,,,,,,,,,24.23,,,,,,0.0,0.0,,,,,,
2023-03-29 00:44:00,7731.0,13.62,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 00:45:00,7732.0,13.66,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.13,,,,,,0.0,0.0,,,,,,
2023-03-29 00:46:00,7733.0,13.62,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.12,,,,,,0.0,0.0,,,,,,
2023-03-29 00:47:00,7734.0,13.66,24.44,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 00:48:00,7735.0,13.62,24.43,,,,,,,,,,,,,,,,,,,,,,,,,24.17,,,,,,0.0,0.0,,,,,,
2023-03-29 00:49:00,7736.0,13.66,24.44,,,,,,,,,,,,,,,,,,,,,,,,,24.24,,,,,,0.0,0.0,,,,,,
2023-03-29 00:50:00,7737.0,13.62,24.44,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 00:51:00,7738.0,13.6,24.45,,,,,,,,,,,,,,,,,,,,,,,,,24.23,,,,,,0.0,0.0,,,,,,
2023-03-29 00:52:00,7739.0,13.62,24.45,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 00:53:00,7740.0,13.64,24.45,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,0.0,0.0,,,,,,
2023-03-29 00:54:00,7741.0,13.62,24.46,,,,,,,,,,,,,,,,,,,,,,,,,24.32,,,,,,0.0,0.0,,,,,,
2023-03-29 00:55:00,7742.0,13.57,24.45,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 00:56:00,7743.0,13.62,24.46,,,,,,,,,,,,,,,,,,,,,,,,,24.18,,,,,,0.0,0.0,,,,,,
2023-03-29 00:57:00,7744.0,13.65,24.45,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 00:58:00,7745.0,13.62,24.46,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 00:59:00,7746.0,13.61,24.44,,,,,,,,,,,,,,,,,,,,,,,,,24.32,,,,,,0.0,0.0,,,,,,
2023-03-29 01:00:00,7747.0,13.61,24.46,,,,,,,,,,,,,,,,,,,,,,,,,24.16,,,,,,0.0,0.0,,,,,,
2023-03-29 01:01:00,7748.0,13.57,24.46,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,,0.0,0.0,,,,,,
2023-03-29 01:02:00,7749.0,13.63,24.47,,,,,,,,,,,,,,,,,,,,,,,,,24.14,,,,,,0.0,0.0,,,,,,
2023-03-29 01:03:00,7750.0,13.58,24.48,,,,,,,,,,,,,,,,,,,,,,,,,24.13,,,,,,0.0,0.0,,,,,,
2023-03-29 01:04:00,7751.0,13.62,24.47,,,,,,,,,,,,,,,,,,,,,,,,,24.29,,,,,,0.0,0.0,,,,,,
2023-03-29 01:05:00,7752.0,13.66,24.47,,,,,,,,,,,,,,,,,,,,,,,,,24.23,,,,,,0.0,0.0,,,,,,
2023-03-29 01:06:00,7753.0,13.61,24.48,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,0.0,0.0,,,,,,
2023-03-29 01:07:00,7754.0,13.68,24.49,,,,,,,,,,,,,,,,,,,,,,,,,24.42,,,,,,0.0,0.0,,,,,,
2023-03-29 01:08:00,7755.0,13.61,24.48,,,,,,,,,,,,,,,,,,,,,,,,,24.28,,,,,,0.0,0.0,,,,,,
2023-03-29 01:09:00,7756.0,13.6,24.49,,,,,,,,,,,,,,,,,,,,,,,,,24.33,,,,,,0.0,0.0,,,,,,
2023-03-29 01:10:00,7757.0,13.62,24.48,,,,,,,,,,,,,,,,,,,,,,,,,24.36,,,,,,0.0,0.0,,,,,,
2023-03-29 01:11:00,7758.0,13.6,24.5,,,,,,,,,,,,,,,,,,,,,,,,,24.36,,,,,,0.0,0.0,,,,,,
2023-03-29 01:12:00,7759.0,13.62,24.49,,,,,,,,,,,,,,,,,,,,,,,,,24.38,,,,,,0.0,0.0,,,,,,
2023-03-29 01:13:00,7760.0,13.64,24.49,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 01:14:00,7761.0,13.62,24.5,,,,,,,,,,,,,,,,,,,,,,,,,24.29,,,,,,0.0,0.0,,,,,,
2023-03-29 01:15:00,7762.0,13.66,24.5,,,,,,,,,,,,,,,,,,,,,,,,,24.29,,,,,,0.0,0.0,,,,,,
2023-03-29 01:16:00,7763.0,13.62,24.5,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,0.0,0.0,,,,,,
2023-03-29 01:17:00,7764.0,13.58,24.49,,,,,,,,,,,,,,,,,,,,,,,,,24.23,,,,,,0.0,0.0,,,,,,
2023-03-29 01:18:00,7765.0,13.61,24.5,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 01:19:00,7766.0,13.62,24.5,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 01:20:00,7767.0,13.62,24.51,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,0.0,0.0,,,,,,
2023-03-29 01:21:00,7768.0,13.56,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.36,,,,,,0.0,0.0,,,,,,
2023-03-29 01:22:00,7769.0,13.63,24.51,,,,,,,,,,,,,,,,,,,,,,,,,24.37,,,,,,0.0,0.0,,,,,,
2023-03-29 01:23:00,7770.0,13.66,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 01:24:00,7771.0,13.61,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 01:25:00,7772.0,13.57,24.51,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 01:26:00,7773.0,13.61,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 01:27:00,7774.0,13.66,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.18,,,,,,0.0,0.0,,,,,,
2023-03-29 01:28:00,7775.0,13.62,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 01:29:00,7776.0,13.65,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.24,,,,,,0.0,0.0,,,,,,
2023-03-29 01:30:00,7777.0,13.62,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 01:31:00,7778.0,13.65,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.24,,,,,,0.0,0.0,,,,,,
2023-03-29 01:32:00,7779.0,13.61,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 01:33:00,7780.0,13.59,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 01:34:00,7781.0,13.61,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.29,,,,,,0.0,0.0,,,,,,
2023-03-29 01:35:00,7782.0,13.63,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,0.0,0.0,,,,,,
2023-03-29 01:36:00,7783.0,13.63,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.28,,,,,,0.0,0.0,,,,,,
2023-03-29 01:37:00,7784.0,13.58,24.53,,,,,,,,,,,,,,,,,,,,,,,,,24.18,,,,,,0.0,0.0,,,,,,
2023-03-29 01:38:00,7785.0,13.62,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 01:39:00,7786.0,13.59,24.53,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 01:40:00,7787.0,13.62,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 01:41:00,7788.0,13.6,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 01:42:00,7789.0,13.63,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.18,,,,,,0.0,0.0,,,,,,
2023-03-29 01:43:00,7790.0,13.66,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 01:44:00,7791.0,13.62,24.52,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 01:45:00,7792.0,13.58,24.53,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 01:46:00,7793.0,13.61,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.42,,,,,,0.0,0.0,,,,,,
2023-03-29 01:47:00,7794.0,13.6,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.27,,,,,,0.0,0.0,,,,,,
2023-03-29 01:48:00,7795.0,13.62,24.53,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,0.0,0.0,,,,,,
2023-03-29 01:49:00,7796.0,13.57,24.53,,,,,,,,,,,,,,,,,,,,,,,,,24.29,,,,,,0.0,0.0,,,,,,
2023-03-29 01:50:00,7797.0,13.62,24.53,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 01:51:00,7798.0,13.57,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 01:52:00,7799.0,13.63,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.14,,,,,,0.0,0.0,,,,,,
2023-03-29 01:53:00,7800.0,13.57,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 01:54:00,7801.0,13.62,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 01:55:00,7802.0,13.61,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 01:56:00,7803.0,13.62,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 01:57:00,7804.0,13.64,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,0.0,0.0,,,,,,
2023-03-29 01:58:00,7805.0,13.61,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 01:59:00,7806.0,13.59,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 02:00:00,7807.0,13.62,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 02:01:00,7808.0,13.61,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,0.0,0.0,,,,,,
2023-03-29 02:02:00,7809.0,13.62,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,0.0,0.0,,,,,,
2023-03-29 02:03:00,7810.0,13.65,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.28,,,,,,0.0,0.0,,,,,,
2023-03-29 02:04:00,7811.0,13.62,24.53,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,0.0,0.0,,,,,,
2023-03-29 02:05:00,7812.0,13.66,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 02:06:00,7813.0,13.61,24.56,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 02:07:00,7814.0,13.66,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.17,,,,,,0.0,0.0,,,,,,
2023-03-29 02:08:00,7815.0,13.63,24.56,,,,,,,,,,,,,,,,,,,,,,,,,24.42,,,,,,0.0,0.0,,,,,,
2023-03-29 02:09:00,7816.0,13.57,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,0.0,0.0,,,,,,
2023-03-29 02:10:00,7817.0,13.63,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.32,,,,,,0.0,0.0,,,,,,
2023-03-29 02:11:00,7818.0,13.66,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,0.0,0.0,,,,,,
2023-03-29 02:12:00,7819.0,13.61,24.56,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 02:13:00,7820.0,13.66,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 02:14:00,7821.0,13.62,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 02:15:00,7822.0,13.57,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.18,,,,,,0.0,0.0,,,,,,
2023-03-29 02:16:00,7823.0,13.62,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.19,,,,,,0.0,0.0,,,,,,
2023-03-29 02:17:00,7824.0,13.57,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.22,,,,,,0.0,0.0,,,,,,
2023-03-29 02:18:00,7825.0,13.63,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 02:19:00,7826.0,13.59,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.23,,,,,,0.0,0.0,,,,,,
2023-03-29 02:20:00,7827.0,13.63,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.17,,,,,,0.0,0.0,,,,,,
2023-03-29 02:21:00,7828.0,13.64,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 02:22:00,7829.0,13.61,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 02:23:00,7830.0,13.65,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,0.0,0.0,,,,,,
2023-03-29 02:24:00,7831.0,13.61,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.26,,,,,,0.0,0.0,,,,,,
2023-03-29 02:25:00,7832.0,13.65,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,0.0,0.0,,,,,,
2023-03-29 02:26:00,7833.0,13.61,24.54,,,,,,,,,,,,,,,,,,,,,,,,,24.92,,,,,,0.0,0.0,,,,,,
2023-03-29 02:27:00,7834.0,13.63,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.46,,,,,,0.0,0.0,,,,,,
2023-03-29 02:28:00,7835.0,13.63,24.55,,,,,,,,,,,,,,,,,,,,,,,,,24.58,,,,,,0.0,0.0,,,,,,
2023-03-29 02:29:00,7836.0,13.6,24.56,,,,,,,,,,,,,,,,,,,,,,,,,24.26,,,,,,0.0,0.0,,,,,,
2023-03-29 02:30:00,7837.0,13.61,24.57,,,,,,,,,,,,,,,,,,,,,,,,,24.62,,,,,,0.0,0.0,,,,,,
2023-03-29 02:31:00,7838.0,13.64,24.57,,,,,,,,,,,,,,,,,,,,,,,,,24.52,,,,,,0.0,0.0,,,,,,
2023-03-29 02:32:00,7839.0,13.62,24.58,,,,,,,,,,,,,,,,,,,,,,,,,24.32,,,,,,0.0,0.0,,,,,,
2023-03-29 02:33:00,7840.0,13.58,24.59,,,,,,,,,,,,,,,,,,,,,,,,,24.21,,,,,,0.0,0.0,,,,,,
2023-03-29 02:34:00,7841.0,13.62,24.59,,,,,,,,,,,,,,,,,,,,,,,,,24.45,,,,,,0.0,0.0,,,,,,
2023-03-29 02:35:00,7842.0,13.62,24.59,,,,,,,,,,,,,,,,,,,,,,,,,24.46,,,,,,0.0,0.0,,,,,,
2023-03-29 02:36:00,7843.0,13.62,24.62,,,,,,,,,,,,,,,,,,,,,,,,,24.54,,,,,,0.0,0.0,,,,,,
2023-03-29 02:37:00,7844.0,13.54,24.61,,,,,,,,,,,,,,,,,,,,,,,,,24.47,,,,,,0.0,0.0,,,,,,
2023-03-29 02:38:00,7845.0,13.61,24.63,,,,,,,,,,,,,,,,,,,,,,,,,24.66,,,,,,0.0,0.0,,,,,,
2023-03-29 02:39:00,7846.0,13.66,24.64,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,0.0,0.0,,,,,,
2023-03-29 02:40:00,7847.0,13.62,24.65,,,,,,,,,,,,,,,,,,,,,,,,,24.46,,,,,,0.0,0.0,,,,,,
2023-03-29 02:41:00,7848.0,13.66,24.65,,,,,,,,,,,,,,,,,,,,,,,,,24.57,,,,,,0.0,0.0,,,,,,
2023-03-29 02:42:00,7849.0,13.62,24.66,,,,,,,,,,,,,,,,,,,,,,,,,24.66,,,,,,0.0,0.0,,,,,,
2023-03-29 02:43:00,7850.0,13.6,24.68,,,,,,,,,,,,,,,,,,,,,,,,,24.43,,,,,,0.0,0.0,,,,,,
2023-03-29 02:44:00,7851.0,13.61,24.69,,,,,,,,,,,,,,,,,,,,,,,,,24.73,,,,,,0.0,0.0,,,,,,
2023-03-29 02:45:00,7852.0,13.66,24.7,,,,,,,,,,,,,,,,,,,,,,,,,24.73,,,,,,0.0,0.0,,,,,,
2023-03-29 02:46:00,7853.0,13.62,24.71,,,,,,,,,,,,,,,,,,,,,,,,,24.53,,,,,,0.0,0.0,,,,,,
2023-03-29 02:47:00,7854.0,13.64,24.73,,,,,,,,,,,,,,,,,,,,,,,,,24.45,,,,,,0.0,0.0,,,,,,
2023-03-29 02:48:00,7855.0,13.61,24.72,,,,,,,,,,,,,,,,,,,,,,,,,24.51,,,,,,0.0,0.0,,,,,,
2023-03-29 02:49:00,7856.0,13.57,24.75,,,,,,,,,,,,,,,,,,,,,,,,,24.65,,,,,,0.0,0.0,,,,,,
2023-03-29 02:50:00,7857.0,13.59,24.75,,,,,,,,,,,,,,,,,,,,,,,,,25.07,,,,,,0.0,0.0,,,,,,
2023-03-29 02:51:00,7858.0,13.64,24.77,,,,,,,,,,,,,,,,,,,,,,,,,24.53,,,,,,0.0,0.0,,,,,,
2023-03-29 02:52:00,7859.0,13.62,24.77,,,,,,,,,,,,,,,,,,,,,,,,,24.41,,,,,,0.0,0.0,,,,,,
2023-03-29 02:53:00,7860.0,13.57,24.79,,,,,,,,,,,,,,,,,,,,,,,,,24.52,,,,,,0.0,0.0,,,,,,
2023-03-29 02:54:00,7861.0,13.62,24.8,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,,0.0,0.0,,,,,,
2023-03-29 02:55:00,7862.0,13.64,24.81,,,,,,,,,,,,,,,,,,,,,,,,,24.52,,,,,,0.0,0.0,,,,,,
2023-03-29 02:56:00,7863.0,13.62,24.8,,,,,,,,,,,,,,,,,,,,,,,,,24.53,,,,,,0.0,0.0,,,,,,
2023-03-29 02:57:00,7864.0,13.61,24.81,,,,,,,,,,,,,,,,,,,,,,,,,24.44,,,,,,0.0,0.0,,,,,,
2023-03-29 02:58:00,7865.0,13.62,24.83,,,,,,,,,,,,,,,,,,,,,,,,,24.99,,,,,,0.0,0.0,,,,,,
2023-03-29 02:59:00,7866.0,13.66,24.84,,,,,,,,,,,,,,,,,,,,,,,,,24.64,,,,,,0.0,0.0,,,,,,
